alpha,beta,surrogate_h,surrogate_o,ratio_h_over_o
50.0,0.05,0.0021264938982020324,0.004787277127568001,0.4441969498603727
50.0,0.05,0.002082130658966236,0.0031092150316808266,0.6696644129629871
50.0,0.05,0.0023543972963859963,0.007653915731375528,0.3076069007050427
50.0,0.05,0.0023288475791615904,0.005065216031677604,0.4597726068537049
50.0,0.05,0.002730745184087216,0.00683207910421588,0.3996946086883203
50.0,0.05,0.001989155487079336,0.002657432671339537,0.7485252621947553
50.0,0.05,0.0021872545827514114,0.005959061672148378,0.3670468109055257
50.0,0.05,0.0024142327416992984,0.023372785704867317,0.10329246895018343
50.0,0.05,0.0025119956558434546,0.005531912252489433,0.45409173920157964
50.0,0.05,0.0023291429072675386,0.004266662651703199,0.5458933825803578
50.0,0.05,0.0023484426623823548,0.0036002539526042827,0.6522991692526532
50.0,0.05,0.0023899743326572767,0.003574092103121425,0.6686941085177962
50.0,0.05,0.0030260075048214666,0.0050420791070129,0.6001507395258178
50.0,0.05,0.0023042941820054807,0.005928474931639259,0.3886824535105742
50.0,0.05,0.0024191745113573498,0.0043804129864991066,0.5522708746443543
50.0,0.05,0.0022784099395148343,0.003752380724832981,0.6071905029349725
50.0,0.05,0.002484689846338056,0.003949001474026372,0.6291944590754192
50.0,0.05,0.0025133641844949815,0.008582474969110231,0.29284841418600127
50.0,0.05,0.0023298204829234168,0.005425183714887191,0.4294454538986726
50.0,0.05,0.0027516250658365087,0.0050141351584979555,0.5487736127681072
50.0,0.05,0.0025491502930125374,0.004708259703328064,0.541420918478786
50.0,0.05,0.002264130883094132,0.003764731787967421,0.6014056274421974
50.0,0.05,0.0026084879184178514,0.007493852183095948,0.3480837164498489
50.0,0.05,0.002114513745597575,0.0027322618384890696,0.7739059689707094
50.0,0.05,0.0023745365302642934,0.031068109467027656,0.07643002973143154
50.0,0.05,0.002275690126584295,0.00957045726652374,0.23778280004910254
50.0,0.05,0.002235473712411818,0.0033592902843538478,0.6654601190089788
50.0,0.05,0.0022023877923874153,0.003738895531399494,0.5890476944037659
50.0,0.05,0.0024169067834151937,0.00561228792041033,0.43064554379428327
50.0,0.05,0.002776644855652772,0.0067120738350325854,0.41367912867116013
50.0,0.05,0.0027192748065167907,0.0053256623984800034,0.5105984200750123
50.0,0.05,0.002700292162465418,0.015404506403552114,0.17529235223289982
50.0,0.05,0.0022823718453054823,0.003721597958521019,0.6132773799705403
50.0,0.05,0.0021041909663072848,0.005248996595023701,0.40087489641394664
50.0,0.05,0.002151933903619896,0.0032046584185878822,0.6715018022320568
50.0,0.05,0.002708119939413214,0.009555247024921207,0.2834170516314355
50.0,0.05,0.0024128592322088947,0.005798137726822314,0.41614382856877546
50.0,0.05,0.002695423624875354,0.006605830660693718,0.40803704535052243
50.0,0.05,0.002333208137746122,0.003745660153132688,0.6229097254845024
50.0,0.05,0.0024049134043532855,0.007360390127483059,0.32673721945438017
50.0,0.05,0.0023587602186889503,0.004562394142635089,0.5170005363295088
50.0,0.05,0.002374429892580555,0.004374655550211784,0.5427695655868506
50.0,0.05,0.0020770029804317914,0.00441559865166565,0.47037857021908125
50.0,0.05,0.0023985633640356526,0.005606355748913287,0.42782931934003304
50.0,0.05,0.002512537237520885,0.006612857799707592,0.3799472654064911
50.0,0.05,0.0026078158087974425,0.008718134012442437,0.29912545563942844
50.0,0.05,0.002851071087672027,0.0037247054618521212,0.7654487359798707
50.0,0.05,0.002099282122660819,0.005276554015306599,0.39785096799370834
50.0,0.05,0.0024691770074133494,0.0037500596697216727,0.6584367249805948
50.0,0.05,0.00217033778252716,0.004953108090330441,0.43817694727158035
50.0,0.05,0.002409235293528813,0.023056453018602294,0.10449288498907466
50.0,0.05,0.0030889410136727426,0.01736771203099249,0.17785537946279634
50.0,0.05,0.0024752777834363424,0.003780513977554521,0.6547463646828019
50.0,0.05,0.002613627420994935,0.0038367652979936473,0.6812059685698456
50.0,0.05,0.002446192198067885,0.00431126784037016,0.5673950885542425
50.0,0.05,0.002286150860541123,0.00386732166444771,0.5911457744923855
50.0,0.05,0.002708113916820596,0.003310390364848636,0.8180648257005247
50.0,0.05,0.003552954542689278,0.011362455405998645,0.31269249609671046
50.0,0.05,0.0021672578503086023,0.010113272104291542,0.21429838216148972
50.0,0.05,0.0021977965451405526,0.003419210313041596,0.6427789881066072
50.0,0.05,0.0024766071869064643,0.0046101604862516165,0.5372062847469589
50.0,0.05,0.0023207350120834592,0.006046851954050219,0.3837922657473062
50.0,0.05,0.002544282697625559,0.004934056172707301,0.515657424351843
50.0,0.05,0.002126298179895749,0.00438062245793764,0.48538722528870754
50.0,0.05,0.0026776120390890217,0.010333599375360153,0.25911707448942006
50.0,0.05,0.002945850090865675,0.005205519219374011,0.5659089836613701
50.0,0.05,0.002229940146525772,0.005166090343882039,0.4316494676030176
50.0,0.05,0.0026299835721793046,0.006889780652914831,0.381722395047025
50.0,0.05,0.002107066808856883,0.003410002588323504,0.6179076860738697
50.0,0.05,0.002300747978701363,0.01330763127049045,0.1728893694104112
50.0,0.05,0.0023851184656234216,0.004497898134595545,0.5302740067140035
50.0,0.05,0.0022954515484650113,0.010332541907363532,0.22215748738741117
50.0,0.05,0.0023850235037726976,0.009088569974870741,0.2624201068338716
50.0,0.05,0.0021152380795113382,0.004804479555835603,0.44026372782503237
50.0,0.05,0.0023087545538102907,0.015484640278152299,0.14909965697219169
50.0,0.05,0.0023096615301493205,0.005856833873456079,0.39435325980765856
50.0,0.05,0.002676208309145435,0.006676265949855836,0.40085405962643295
50.0,0.05,0.00255597898749889,0.005552478591648117,0.46033117378309607
50.0,0.05,0.0027078211117216116,0.015206995078827994,0.17806418018057937
50.0,0.05,0.0032682027982859213,0.012544427680413101,0.26053024351114085
50.0,0.05,0.0023258782403048194,0.010473142676677755,0.22208025920283025
50.0,0.05,0.002299238704421339,0.013638251232539674,0.16858750181515622
50.0,0.05,0.0019885233894277143,0.0028835150300018484,0.6896178340455675
50.0,0.05,0.002402136075570805,0.017707574651557895,0.13565584914021342
50.0,0.05,0.002505429255188969,0.0059653950730300135,0.41999385196065175
50.0,0.05,0.0019594334114044305,0.004202289605051084,0.46627757616924426
50.0,0.05,0.0020108701960751102,0.007618026507027425,0.2639620896855815
50.0,0.05,0.0024476143426908916,0.004735651122325636,0.516848534545106
50.0,0.05,0.0021282214241305037,0.002553296152918122,0.8335192224756979
50.0,0.05,0.0023336282774078783,0.004320108440685583,0.5401781713232969
50.0,0.05,0.0021904153515237405,0.004590857477323097,0.4771255396935039
50.0,0.05,0.002288945557066579,0.003004511268382703,0.7618362364467666
50.0,0.05,0.0027332264845377112,0.005006569587518917,0.5459279925623093
50.0,0.05,0.0023974869809025626,0.011106329318274611,0.21586672897927509
50.0,0.05,0.002723919638878129,0.013393504535718269,0.20337616877000972
50.0,0.05,0.0025835006343098736,0.0037828859626209068,0.6829443604268578
50.0,0.05,0.002432000725033252,0.00992994651193665,0.244915793061904
50.0,0.05,0.0028330530036615106,0.009806574714020966,0.28889322584887345
50.0,0.05,0.0024864077302424125,0.00375226967464458,0.6626410002042106
50.0,0.05,0.0025710086075529433,0.004703787502531849,0.5465826434908208
50.0,0.05,0.0020902080216526845,0.0052486082135432465,0.39824043567573136
50.0,0.05,0.002218731828639152,0.0026184288001627073,0.8473523620353097
50.0,0.05,0.002529130383525312,0.004771462199453721,0.5300535303024866
50.0,0.05,0.002120925241657832,0.006660784688789389,0.31841972691708703
50.0,0.05,0.002750121914069602,0.008055921648908828,0.34137893017394294
50.0,0.05,0.0024834846377811536,0.003631904579965633,0.6837967746951804
50.0,0.05,0.0028339883027005243,0.014466603794085297,0.19589866032407735
50.0,0.05,0.002942368814998942,0.008849694585490564,0.3324825265521678
50.0,0.05,0.0021410255630171563,0.01043945137346676,0.20508985447825875
50.0,0.05,0.0021671692212318337,0.005291125148934304,0.409585704406997
50.0,0.05,0.0023357105370751035,0.006462169492098464,0.3614437132809754
50.0,0.05,0.0023418435240793603,0.00393253926409071,0.5955041683788111
50.0,0.05,0.0020809273216303163,0.004316097629465402,0.4821316615787634
50.0,0.05,0.0022406786387842784,0.007244759764484877,0.30928266935343945
50.0,0.05,0.003082870541769981,0.009111870786406158,0.33833562986530297
50.0,0.05,0.0024695992240678405,0.0056068671591876715,0.4404597351697625
50.0,0.05,0.0021965759799943765,0.013902631303898015,0.15799713967660936
50.0,0.05,0.002201546267111472,0.0048555301501655886,0.4534100703784925
50.0,0.05,0.0028064868247255586,0.00793752584830343,0.3535719918726839
50.0,0.05,0.0029991585002473323,0.007589995482275571,0.395146282662628
50.0,0.05,0.001977476675414314,0.012703487375943694,0.1556640800193982
50.0,0.05,0.0021917641391522554,0.009019204273333487,0.24301081034748334
50.0,0.05,0.0024642432667457423,0.006759449535543763,0.36456271384050015
50.0,0.05,0.0027871166141526437,0.00814241153040352,0.34229621086402157
50.0,0.05,0.002630054698202002,0.004558758557117904,0.5769234464272113
50.0,0.05,0.0027875942726321473,0.006913790201423412,0.4031933558033388
50.0,0.05,0.002269323139486933,0.023751772530848456,0.09554331730566926
50.0,0.05,0.0020567498513435565,0.0033111395391242676,0.6211607294229367
50.0,0.05,0.0023789379815505897,0.007289768333424147,0.3263393118602928
50.0,0.05,0.002148723600920358,0.013036734331136963,0.16482069407430835
50.0,0.05,0.002776423296536919,0.004874045720425497,0.569634233200123
50.0,0.05,0.0026427940545349724,0.0037838865626788486,0.69843374286146
50.0,0.05,0.0021643440276482777,0.003333860647532617,0.649200508500589
50.0,0.05,0.002444272273062233,0.006113770517024878,0.39979784426905185
50.0,0.05,0.0021312918785432564,0.003068504113011613,0.6945703183208314
50.0,0.05,0.0025836959383979687,0.005236416965433978,0.4934091298407211
50.0,0.05,0.002228835235958903,0.006691001109024041,0.3331093807401871
50.0,0.05,0.0023146052673363587,0.004168500944384968,0.5552608235471713
50.0,0.05,0.0021530900979689137,0.0029137562689220686,0.738939670738294
50.0,0.2811706625951745,0.0024777475840407686,0.005346099444996941,0.46346829301118364
50.0,0.2811706625951745,0.0027405755940000695,0.005266329830536285,0.5203957371050171
50.0,0.2811706625951745,0.002227125040814116,0.0031502901852283527,0.7069586958233437
50.0,0.2811706625951745,0.0025339530331270313,0.00465876897175155,0.5439104296632132
50.0,0.2811706625951745,0.002375893577723813,0.007802326411574923,0.3045109179486675
50.0,0.2811706625951745,0.002432003584157855,0.006270782433271058,0.38783096209084034
50.0,0.2811706625951745,0.0024414970264599,0.01602372803794549,0.15236760263767812
50.0,0.2811706625951745,0.002348655518737083,0.0055630457728098265,0.42218878194683734
50.0,0.2811706625951745,0.0022937903055919385,0.0070812775550759014,0.32392323104857484
50.0,0.2811706625951745,0.0021436828976693703,0.003467873576940224,0.6181548577560274
50.0,0.2811706625951745,0.002742976026519618,0.008129767788541358,0.3373990620477196
50.0,0.2811706625951745,0.002829130299870898,0.009700989535012063,0.2916331668702682
50.0,0.2811706625951745,0.0026241644493060884,0.005040673228652969,0.5205980094859968
50.0,0.2811706625951745,0.0023421422148741738,0.0030119286635585597,0.7776220742582127
50.0,0.2811706625951745,0.0024737570829966517,0.004576774869313985,0.5405022430931684
50.0,0.2811706625951745,0.002170444830701291,0.0036361407757776513,0.5969089109970183
50.0,0.2811706625951745,0.0025880413192373494,0.006772053803968447,0.38216490804026815
50.0,0.2811706625951745,0.00231835208352602,0.0035498300301983906,0.6530881940272654
50.0,0.2811706625951745,0.002232725276229671,0.02888307506245664,0.07730220107802356
50.0,0.2811706625951745,0.002579007900833842,0.011611641231284648,0.22210537248475723
50.0,0.2811706625951745,0.0027888094065021125,0.019661788251145836,0.14183905201703045
50.0,0.2811706625951745,0.0022774262564190357,0.00662688451178925,0.34366469679190675
50.0,0.2811706625951745,0.002222260631900041,0.002434570827536446,0.9127935843003415
50.0,0.2811706625951745,0.002238320641912561,0.003393301415046689,0.6596291835400551
50.0,0.2811706625951745,0.002432931720151774,0.00768043377428752,0.3167700928945861
50.0,0.2811706625951745,0.002147165271692922,0.0026098852310177416,0.822704863100674
50.0,0.2811706625951745,0.0024201153558794392,0.010484075139503819,0.230837276886779
50.0,0.2811706625951745,0.002881963671614179,0.006406976461647247,0.44981649126789836
50.0,0.2811706625951745,0.0023528382959327574,0.0041916615807649415,0.5613139922196164
50.0,0.2811706625951745,0.0031732767968514217,0.006075668546083243,0.5222926123738456
50.0,0.2811706625951745,0.002557382314024565,0.02409425096508862,0.10614076850656555
50.0,0.2811706625951745,0.002205893600088384,0.0038374868918044807,0.5748276573398583
50.0,0.2811706625951745,0.0022606184783710596,0.004537563698986598,0.49820093520140274
50.0,0.2811706625951745,0.002495213441518343,0.01500457925653512,0.16629679505552106
50.0,0.2811706625951745,0.002981773250668073,0.005210400400563699,0.5722733420536132
50.0,0.2811706625951745,0.002507685589083269,0.006113516098887169,0.4101871244830349
50.0,0.2811706625951745,0.00242256301916397,0.003939904243732999,0.6148786542255221
50.0,0.2811706625951745,0.002244911648731355,0.011525184358181478,0.19478314437007171
50.0,0.2811706625951745,0.002283414473557549,0.006822215152627381,0.3347027941031965
50.0,0.2811706625951745,0.0024223459863417017,0.0037914590649461163,0.6388954607838099
50.0,0.2811706625951745,0.0023684432309435777,0.004452430350070752,0.5319439148342751
50.0,0.2811706625951745,0.0023931251775739814,0.005248947826706078,0.4559247408400632
50.0,0.2811706625951745,0.0025955099082072496,0.008354052828720761,0.31068871138617093
50.0,0.2811706625951745,0.002386031162086672,0.008573603361107478,0.27829969052574194
50.0,0.2811706625951745,0.0026570709423748766,0.004951008042089212,0.5366727179165828
50.0,0.2811706625951745,0.002594966239791112,0.008711625834067366,0.2978739318260584
50.0,0.2811706625951745,0.0021720350108726826,0.010084491904813747,0.21538368332031482
50.0,0.2811706625951745,0.0024715142084228044,0.0141229729593716,0.174999570949598
50.0,0.2811706625951745,0.002245304289874476,0.004816584876004987,0.46616105553543064
50.0,0.2811706625951745,0.0019036268527625243,0.0027418762300691416,0.6942789145207042
50.0,0.2811706625951745,0.00267023786448467,0.010250558474715517,0.2604968179120384
50.0,0.2811706625951745,0.002164704763123183,0.0031132885269269466,0.6953113225454602
50.0,0.2811706625951745,0.0024218718597272273,0.004516816068991245,0.5361900557239453
50.0,0.2811706625951745,0.002374285813732145,0.005886759114504178,0.40332647685247147
50.0,0.2811706625951745,0.0027274008681294785,0.01371095743527388,0.1989212555727694
50.0,0.2811706625951745,0.0023779565842553794,0.009121950002858146,0.26068511486143897
50.0,0.2811706625951745,0.0022571496879062155,0.007680515097026268,0.29387998843725155
50.0,0.2811706625951745,0.0020567999780944117,0.004509594555187991,0.45609421266667954
50.0,0.2811706625951745,0.0021965150544067226,0.009908309621950658,0.22168413566130493
50.0,0.2811706625951745,0.0022760543072037715,0.005921992731797649,0.38433926049633377
